timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1592058171668,231,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,,true,,511,246,20,20,http://localhost:8081/issues/533.json,0,0,0
1592058171655,258,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,511,246,20,20,http://localhost:8081/issues/529.json,0,0,0
1592058171648,266,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1197,428,20,20,http://localhost:8081/issues.json,266,0,0
1592058171723,203,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,,true,,511,246,20,20,http://localhost:8081/issues/530.json,0,0,0
1592058171670,271,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,,true,,511,246,20,20,http://localhost:8081/issues/531.json,0,0,0
1592058171735,216,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,,true,,511,246,20,20,http://localhost:8081/issues/534.json,0,0,0
1592058171749,215,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,,true,,511,246,20,20,http://localhost:8081/issues/532.json,0,0,0
1592058171736,235,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1197,428,20,20,http://localhost:8081/issues.json,235,0,0
1592058171788,198,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,511,246,20,20,http://localhost:8081/issues/536.json,0,0,0
1592058171743,249,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1185,163,20,20,http://localhost:8081/issues/541.json,249,0,0
1592058171741,257,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1197,428,20,20,http://localhost:8081/issues.json,257,0,0
1592058171806,199,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,,true,,928,354,20,20,http://localhost:8081/issues/537.json,0,0,0
1592058171806,224,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,,true,,928,354,20,20,http://localhost:8081/issues/538.json,0,0,0
1592058171855,191,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,,true,,928,354,20,20,http://localhost:8081/issues/540.json,0,0,0
1592058171856,194,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1185,163,20,20,http://localhost:8081/issues/543.json,194,0,0
1592058171857,223,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1197,428,20,20,http://localhost:8081/issues.json,223,0,0
1592058171859,225,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,511,246,20,20,http://localhost:8081/issues/535.json,0,0,0
1592058171869,238,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,,true,,928,354,20,20,http://localhost:8081/issues/539.json,0,0,0
1592058171810,298,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,1185,163,20,20,http://localhost:8081/issues/542.json,298,0,0
1592058171888,223,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,1185,163,20,20,http://localhost:8081/issues/544.json,223,0,0
1592058171914,228,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1185,163,20,20,http://localhost:8081/issues/545.json,228,0,0
1592058171900,245,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13159,159,20,20,http://localhost:8081/issues.json,245,0,0
1592058171971,203,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1185,163,20,20,http://localhost:8081/issues/546.json,203,0,0
1592058171942,239,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13171,159,20,20,http://localhost:8081/issues.json,239,0,0
1592058171914,273,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13171,159,20,20,http://localhost:8081/issues.json,273,0,0
1592058171952,240,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13171,159,20,20,http://localhost:8081/issues.json,240,0,0
1592058171998,217,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1185,163,20,20,http://localhost:8081/issues/547.json,217,0,0
1592058171927,290,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,13171,159,20,20,http://localhost:8081/issues.json,290,0,0
1592058171993,224,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,,true,,928,354,20,20,http://localhost:8081/issues/541.json,0,0,0
1592058172006,224,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,,true,,511,246,20,20,http://localhost:8081/issues/537.json,0,0,0
1592058171965,265,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,13171,159,20,20,http://localhost:8081/issues.json,265,0,0
1592058172046,207,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,,true,,511,246,20,20,http://localhost:8081/issues/540.json,0,0,0
1592058172031,237,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,,true,,511,246,20,20,http://localhost:8081/issues/538.json,0,0,0
1592058172051,239,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,,true,,928,354,20,20,http://localhost:8081/issues/543.json,0,0,0
1592058172107,183,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,,true,,511,246,20,20,http://localhost:8081/issues/539.json,0,0,0
1592058172080,211,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1185,163,20,20,http://localhost:8081/issues/548.json,211,0,0
1592058171986,317,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13183,159,20,20,http://localhost:8081/issues.json,317,0,1
1592058172084,247,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13222,159,20,20,http://localhost:8081/issues.json,247,0,1
1592058172145,187,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1197,428,20,20,http://localhost:8081/issues.json,187,0,0
1592058172108,210,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,,true,,928,354,20,20,http://localhost:8081/issues/542.json,0,0,0
1592058172142,199,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,928,354,20,20,http://localhost:8081/issues/545.json,0,0,0
1592058172174,199,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,,true,,928,354,20,20,http://localhost:8081/issues/546.json,0,0,0
1592058172192,199,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1197,428,20,20,http://localhost:8081/issues.json,199,0,0
1592058172187,206,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1197,428,20,20,http://localhost:8081/issues.json,206,0,0
1592058172111,286,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,,true,,928,354,20,20,http://localhost:8081/issues/544.json,0,0,0
1592058172216,202,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,928,354,20,20,http://localhost:8081/issues/547.json,0,0,0
1592058172181,243,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1197,428,20,20,http://localhost:8081/issues.json,243,0,0
1592058172217,253,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,,true,,511,246,20,20,http://localhost:8081/issues/541.json,0,0,0
1592058172230,258,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,1197,428,20,20,http://localhost:8081/issues.json,258,0,0
1592058172217,290,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,1197,428,20,20,http://localhost:8081/issues.json,290,0,0
1592058172290,228,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,,true,,511,246,20,20,http://localhost:8081/issues/543.json,0,0,0
1592058172253,293,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,13195,159,20,20,http://localhost:8081/issues.json,293,0,0
1592058172230,322,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,13220,159,20,20,http://localhost:8081/issues.json,322,0,0
1592058172303,255,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1197,428,20,20,http://localhost:8081/issues.json,255,0,0
1592058172292,282,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,,true,,928,354,20,20,http://localhost:8081/issues/548.json,0,0,0
1592058172338,244,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,,true,,511,246,20,20,http://localhost:8081/issues/542.json,0,0,0
1592058172291,302,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,13183,159,20,20,http://localhost:8081/issues.json,302,0,0
1592058172338,266,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1185,163,20,20,http://localhost:8081/issues/549.json,266,0,0
1592058172373,238,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,,true,,511,246,20,20,http://localhost:8081/issues/546.json,0,0,0
1592058172338,277,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1197,428,20,20,http://localhost:8081/issues.json,277,0,0
1592058172268,360,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,13170,159,20,20,http://localhost:8081/issues.json,360,0,1
1592058172392,241,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1185,163,20,20,http://localhost:8081/issues/551.json,241,0,0
1592058172394,240,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1185,163,20,20,http://localhost:8081/issues/550.json,240,0,0
1592058172397,242,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,,true,,511,246,20,20,http://localhost:8081/issues/544.json,0,0,0
1592058172342,317,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,511,246,20,20,http://localhost:8081/issues/545.json,0,0,0
1592058172424,240,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1185,163,20,20,http://localhost:8081/issues/552.json,240,0,0
1592058172488,176,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,1185,163,20,20,http://localhost:8081/issues/553.json,176,0,0
1592058172507,161,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,1185,163,20,20,http://localhost:8081/issues/554.json,161,0,0
1592058172419,253,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,511,246,20,20,http://localhost:8081/issues/547.json,0,0,0
1592058172559,136,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1185,163,20,20,http://localhost:8081/issues/555.json,136,0,0
1592058172546,160,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1197,428,20,20,http://localhost:8081/issues.json,160,0,0
1592058172575,135,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,,true,,511,246,20,20,http://localhost:8081/issues/548.json,0,0,0
1592058172553,167,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,1197,428,20,20,http://localhost:8081/issues.json,167,0,0
1592058172519,221,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,13210,159,20,20,http://localhost:8081/issues.json,221,0,0
1592058172471,278,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13197,159,20,20,http://localhost:8081/issues.json,278,0,0
1592058172604,164,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,,true,,928,354,20,20,http://localhost:8081/issues/549.json,0,0,0
1592058172593,181,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,1197,428,20,20,http://localhost:8081/issues.json,181,0,0
1592058172615,172,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1185,163,20,20,http://localhost:8081/issues/556.json,172,0,0
1592058172583,204,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,13173,159,20,20,http://localhost:8081/issues.json,204,0,0
1592058172628,168,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1197,428,20,20,http://localhost:8081/issues.json,168,0,0
1592058172634,214,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,,true,,928,354,20,20,http://localhost:8081/issues/551.json,0,0,0
1592058172611,213,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13160,159,20,20,http://localhost:8081/issues.json,213,0,1
1592058172634,232,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,928,354,20,20,http://localhost:8081/issues/550.json,0,0,0
1592058172664,217,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,,true,,928,354,20,20,http://localhost:8081/issues/553.json,0,0,0
1592058172664,220,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,,true,,928,354,20,20,http://localhost:8081/issues/552.json,0,0,0
1592058172659,234,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13135,159,20,20,http://localhost:8081/issues.json,234,0,1
1592058172639,275,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,13135,159,20,20,http://localhost:8081/issues.json,275,0,1
1592058172720,231,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,1185,163,20,20,http://localhost:8081/issues/558.json,231,0,0
1592058172668,283,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,,true,,928,354,20,20,http://localhost:8081/issues/554.json,0,0,0
1592058172706,255,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1185,163,20,20,http://localhost:8081/issues/557.json,255,0,0
1592058172695,274,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,928,354,20,20,http://localhost:8081/issues/555.json,0,0,0
1592058172672,326,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13195,159,20,20,http://localhost:8081/issues.json,326,0,1
1592058172768,233,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,,true,,511,246,20,20,http://localhost:8081/issues/549.json,0,0,0
1592058172711,300,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,13183,159,20,20,http://localhost:8081/issues.json,300,0,0
1592058172740,275,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1197,428,20,20,http://localhost:8081/issues.json,275,0,0
1592058172774,252,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,1185,163,20,20,http://localhost:8081/issues/559.json,252,0,0
1592058172749,296,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1197,428,20,20,http://localhost:8081/issues.json,295,0,0
1592058172787,261,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,928,354,20,20,http://localhost:8081/issues/556.json,0,0,0
1592058172797,251,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1185,163,20,20,http://localhost:8081/issues/560.json,251,0,0
1592058172850,207,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,,true,,511,246,20,20,http://localhost:8081/issues/551.json,0,0,0
1592058172787,279,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,1197,428,20,20,http://localhost:8081/issues.json,279,0,0
1592058172850,236,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1197,428,20,20,http://localhost:8081/issues.json,236,0,0
1592058172866,242,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,511,246,20,20,http://localhost:8081/issues/550.json,0,0,0
1592058172893,217,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1197,428,20,20,http://localhost:8081/issues.json,217,0,0
1592058172884,236,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,,true,,511,246,20,20,http://localhost:8081/issues/552.json,0,0,0
1592058172881,254,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,,true,,511,246,20,20,http://localhost:8081/issues/553.json,0,0,0
1592058172914,221,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,1197,428,20,20,http://localhost:8081/issues.json,221,0,0
1592058172951,193,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,,true,,511,246,20,20,http://localhost:8081/issues/554.json,0,0,0
1592058172969,194,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,511,246,20,20,http://localhost:8081/issues/555.json,0,0,0
1592058172951,218,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,,true,,928,354,20,20,http://localhost:8081/issues/558.json,0,0,0
1592058172961,224,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,,true,,928,354,20,20,http://localhost:8081/issues/557.json,0,0,0
1592058173016,189,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1185,163,20,20,http://localhost:8081/issues/561.json,189,0,0
1592058173011,194,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1197,428,20,20,http://localhost:8081/issues.json,194,0,0
1592058172998,209,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1197,428,20,20,http://localhost:8081/issues.json,209,0,0
1592058173048,185,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,511,246,20,20,http://localhost:8081/issues/556.json,0,0,0
1592058173026,218,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,,true,,928,354,20,20,http://localhost:8081/issues/559.json,0,0,0
1592058173001,252,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13159,159,20,20,http://localhost:8081/issues.json,252,0,0
1592058173045,213,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1185,163,20,20,http://localhost:8081/issues/562.json,213,0,0
1592058173111,175,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1185,163,20,20,http://localhost:8081/issues/565.json,175,0,0
1592058173066,226,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,1185,163,20,20,http://localhost:8081/issues/563.json,226,0,0
1592058173048,249,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,,true,,928,354,20,20,http://localhost:8081/issues/560.json,0,0,0
1592058173086,219,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1185,163,20,20,http://localhost:8081/issues/564.json,219,0,0
1592058173057,254,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13159,159,20,20,http://localhost:8081/issues.json,254,0,1
1592058173136,204,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,1185,163,20,20,http://localhost:8081/issues/566.json,204,0,0
1592058173108,230,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13171,159,20,20,http://localhost:8081/issues.json,230,0,1
1592058173121,243,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13171,159,20,20,http://localhost:8081/issues.json,243,0,0
1592058173186,187,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,,true,,511,246,20,20,http://localhost:8081/issues/557.json,0,0,0
1592058173169,217,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,,true,,511,246,20,20,http://localhost:8081/issues/558.json,0,0,0
1592058173164,226,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13171,159,20,20,http://localhost:8081/issues.json,226,0,0
1592058173205,186,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1185,163,20,20,http://localhost:8081/issues/567.json,186,0,0
1592058173136,277,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,13171,159,20,20,http://localhost:8081/issues.json,277,0,0
1592058173144,273,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,13171,159,20,20,http://localhost:8081/issues.json,273,0,0
1592058173205,214,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,,true,,928,354,20,20,http://localhost:8081/issues/561.json,0,0,0
1592058173244,177,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,,true,,511,246,20,20,http://localhost:8081/issues/559.json,0,0,0
1592058173207,221,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1185,163,20,20,http://localhost:8081/issues/568.json,221,0,0
1592058173258,201,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,,true,,928,354,20,20,http://localhost:8081/issues/562.json,0,0,0
1592058173297,163,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,,true,,511,246,20,20,http://localhost:8081/issues/560.json,0,0,0
1592058173253,219,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1197,428,20,20,http://localhost:8081/issues.json,219,0,0
1592058173292,193,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,,true,,928,354,20,20,http://localhost:8081/issues/563.json,0,0,0
1592058173286,206,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,928,354,20,20,http://localhost:8081/issues/565.json,0,0,0
1592058173234,265,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13222,159,20,20,http://localhost:8081/issues.json,265,0,0
1592058173311,202,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1197,428,20,20,http://localhost:8081/issues.json,202,0,0
1592058173305,224,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,,true,,928,354,20,20,http://localhost:8081/issues/564.json,0,0,0
1592058173341,204,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,,true,,928,354,20,20,http://localhost:8081/issues/566.json,0,0,0
1592058173341,239,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1197,428,20,20,http://localhost:8081/issues.json,239,0,0
1592058173374,209,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,13233,159,20,20,http://localhost:8081/issues.json,209,0,0
1592058173364,226,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1197,428,20,20,http://localhost:8081/issues.json,226,0,0
1592058173386,228,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,13245,159,20,20,http://localhost:8081/issues.json,228,0,1
1592058173390,229,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1197,428,20,20,http://localhost:8081/issues.json,229,0,0
1592058173418,210,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,1197,428,20,20,http://localhost:8081/issues.json,210,0,0
1592058173391,252,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,,true,,928,354,20,20,http://localhost:8081/issues/567.json,0,0,0
1592058173413,239,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,1197,428,20,20,http://localhost:8081/issues.json,239,0,0
1592058173419,265,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,,true,,511,246,20,20,http://localhost:8081/issues/561.json,0,0,0
1592058173460,238,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,,true,,511,246,20,20,http://localhost:8081/issues/562.json,0,0,0
1592058173472,233,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1185,163,20,20,http://localhost:8081/issues/569.json,233,0,0
1592058173421,284,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,13142,159,20,20,http://localhost:8081/issues.json,284,0,1
1592058173428,293,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,928,354,20,20,http://localhost:8081/issues/568.json,0,0,0
1592058173486,241,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,,true,,511,246,20,20,http://localhost:8081/issues/563.json,0,0,0
1592058173513,227,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1185,163,20,20,http://localhost:8081/issues/570.json,227,0,0
1592058173492,248,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,511,246,20,20,http://localhost:8081/issues/565.json,0,0,0
1592058173461,290,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,13142,159,20,20,http://localhost:8081/issues.json,290,0,0
